,fluxes,reduced_costs
biomass_dilution,0.45763344897098757,0.011597340082087447
protein_biomass_to_biomass,0.17302666263724562,-6.418570816865115e-37
mRNA_biomass_to_biomass,0.0009927793313982945,0.0
tRNA_biomass_to_biomass,0.005969471745159001,0.0
rRNA_biomass_to_biomass,0.042780776811773565,0.0
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.022075782707799516,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.11532646427782667,0.0
prosthetic_group_biomass_to_biomass,0.00013401372633423133,0.0
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_2HYMEPH,0.0,0.0
DM_5DRIB,0.0028341239494773258,0.0
DM_5MTR,0.0,0.0
DM_atp_c_,0.0,-2.0894871892206935e-05
DM_dhptd(c),0.0,0.0
DM_hcys_L[c],0.0,-1.5926701383354332e-05
EX_15dap(e),0.0,-1.2706256585317942e-06
EX_26dap_M(e),6.5636840776127035e-24,0.0
EX_2hyoxplac(e),0.0,-0.00017956026401993362
EX_34dhphe(e),0.0,-1.9837780460664387e-07
EX_3mop(e),-0.32530430364058405,0.0
EX_4abz(e),-0.004251185924215989,0.0
EX_4hbz(e),0.0,0.0
EX_5htrp(e),0.0,-1.9837780460664387e-07
EX_ac(e),17.304457192083117,0.0
EX_acald(e),0.0,0.0
EX_acgam(e),-1.0,-5.880598008460898e-06
EX_actn_R(e),0.0,-6.536996135252609e-06
EX_adocbl(e),-0.0014170619747386629,0.0
EX_ala_L(e),0.001419782889764458,0.0
EX_alaasp(e),4.2005348078930794e-23,0.0
EX_alagln(e),8.963452422455652e-24,0.0
EX_alaglu(e),9.120047425254628e-24,0.0
EX_alagly(e),2.302841722852615e-23,0.0
EX_alahis(e),6.783417748221198e-24,0.0
EX_alaleu(e),3.290881052978458e-23,0.0
EX_alathr(e),3.792118712420225e-23,0.0
EX_arbt(e),0.0,-1.0350641910052713e-05
