,fluxes,C-fluxes
EX_acald(e),2.059659818147937,4.119319636295874
EX_ade(e),2.0653252843196888,10.326626421598444
EX_but(e),2.584580281013972,10.338321124055888
EX_dcyt(e),0.12231389715681466,1.100825074411332
EX_gcald(e),0.001006254356698402,0.002012508713396804
EX_gln_L(e),0.05477338577779682,0.2738669288889841
EX_gly(e),0.16026676277701268,0.32053352555402537
EX_glyc(e),0.003460228125342995,0.010380684376028985
EX_gua(e),0.9886886479866452,4.943443239933226
EX_indole(e),0.07927829014155381,0.6342263211324305
EX_thymd(e),0.8547889872076473,8.547889872076473
